Project ID,Title,Link,Budget,Beneficiary Category,Indicator,Baseline,Target,Notes,Donors,Gender (% female),VF or Non-VF,Tag,SEH Taxonomy,RISE Taxonomy,Flagship,Technology,Output ID,Country Code,Category,name 2,m49,continent-region,sub-region,sids-region,un-member,undp-sids,un-region,Country Name,Region,Economy,LDC,SIDS,LLDC,HDI,Status,Direct Conversion Factor,Direct Beneficiaries,Output Category,Beneficiary Category Pre,Description
5613,FASNETT,PIMS+,2639725.0,Other,"Number of communities that are capable of organizing,  planning, designing, implementing, operating and maintaining RE-based power generation systems",0,4 communities,,,,VF,,Accelerating just energy transition,,,,5613.0-4,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,1,0.0,Other,Other Energy Services,"Enable 4 communities in Fiji to organize, plan, design, implement, operate, and maintain renewable energy-based power generation systems."
5613,FASNETT,PIMS+,2639725.0,Some Sources,"Number of households, schools, public buildings and commercial eatblishments that are using low carbon technologies (by RE and EE based energy systems)",396 HH,1873.7,,,,VF,,Accelerating just energy transition,,,Some Sources,5613.0-5,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,1,1873.7,Energy Transition,Electricity Access,"Increase the number of households, schools, public buildings, and commercial establishments using low carbon technologies (by RE and EE based energy systems) from 396 to 1873.7."
5613,FASNETT,PIMS+,2639725.0,Renewable Energy,Number of planned RE and EE projects benefitting from the policies and regulations supported by the Energy Act,0,100,,,,VF,,Accelerating just energy transition,Renewable Energy,,,5613.0-6,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Policy,Policy or Regulatory Framework,Support the implementation of 100 renewable energy and energy efficiency projects through policies and regulations under the Energy Act in Fiji.
5613,FASNETT,PIMS+,2639725.0,Other,Number of companies adopting the established standards in supplying or producing RE/EE system equipment or component parts,0,2,,,,VF,,Accelerating just energy transition,,,,5613.0-7,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Other,,Increase the number of companies adopting established standards in supplying or producing renewable energy or energy efficiency system equipment or component parts from 0 to 2.
5613,FASNETT,PIMS+,2639725.0,Renewable Energy,Number of established and operational financing schemes for RE/EE projects,0,2 financing schemes,,,,VF,,Accelerating just energy transition,Renewable Energy,,,5613.0-8,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Policy,Policy or Regulatory Framework,Establish and operate 2 financing schemes for renewable energy and energy efficiency projects in Fiji.
5613,FASNETT,PIMS+,2639725.0,Other,Number of private sector RE/EE projects financed by commercial banks and/or the private sector,0,2,,,,VF,,Accelerating just energy transition,,,,5613.0-9,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,10,20.0,Other,Small Enterprises,"Finance 2 private sector RE/EE projects in Fiji, contributing to the acceleration of a just energy transition in the country."
6188,SMARTEN,PIMS+,3302968.0,Other,"Cumulative GHG emission reduction from fossil fuel utilization in the electricity sector, tons CO2",0,43858,tons of CO2,,,VF,,Accelerating just energy transition,,,,6188.0-1,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,GHG Emissions Reduction,GHG Emissions Reduction,Enable the increased applications of feasible RE and EE technologies for supporting socio-economic development in Nauru in accord with the country’s energy roadmap targets.
6188,SMARTEN,PIMS+,3302968.0,Other,tCO2,0,27011,ton oil equivalent,,,VF,,Accelerating just energy transition,,,,6188.0-2,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,GHG Emissions Reduction,GHG Emissions Reduction,"Install renewable energy and energy efficiency technologies in Fiji to achieve the country's energy roadmap targets, including 24/7 grid electricity supply, 50% of grid electricity from renewable sources, and 30% improvement in energy efficiency. The project will provide technical assistance and financial resources over a 4-year period, resulting in an estimated cumulative greenhouse gas emission reduction of 1.049 million-ton CO2eq."
6188,SMARTEN,PIMS+,3302968.0,Solar,Number of consumers,350,1390,Prodoc pg. 91,,,VF,,Accelerating just energy transition,,,Solar,6188.0-3,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,1,1040.0,Energy Transition,Electricity Access,"Install RE & EE technologies to support Nauru's energy roadmap targets, including 24/7 grid electricity supply, 50% of grid electricity from renewable sources, and 30% improvement in energy efficiency."
6188,SMARTEN,PIMS+,3302968.0,Other,Number of individuals gainfully employed in new jobs created due to the application of RE and EE technologies in the country,0,24,12 men and 12 women directly employed. 6 men and 6 women indirectly employed,,0.5,VF,,Accelerating just energy transition,,,,6188.0-4,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Other,Other,"Create 24 gainful employment opportunities, with equal representation of men and women, through the application of renewable energy and energy efficiency technologies in Fiji."
6159,POIDIER,PIMS+,5379452.0,Other,Number of individuals in Kiribati that become gainfully engaged in RE and EE technology-related activities and businesses,0,60, ,,0.5,VF,,Close the gap on energy access,,,,6159.0-1,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Other,Capacity Building Training,Facilitate the engagement of 60 individuals in Kiribati in renewable energy and energy efficiency technology-related activities and businesses.
6159,POIDIER,PIMS+,5379452.0,Clean Electricity,number of outer island households with increased level of energy access by at least 50% more kWh/day electricity or improved cooking conditions,0,56092.18,,,0.2,VF,,Close the gap on energy access,,,Some Sources,6159.0-2,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,1,56092.18,Energy Access,Electricity Access,"Increase energy access by at least 50% more kWh/day electricity or improved cooking conditions for 56,092.18 households in outer islands."
6159,POIDIER,PIMS+,5379452.0,Other,"Number of local private sector firms that can capably provide technical, engineering, maintenance and billing services for SE and LC technology application",0,8,,,,VF,,Close the gap on energy access,,,,6159.0-3,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,10,80.0,Other,Small Enterprises,"Increase the number of local private sector firms capable of providing technical, engineering, maintenance, and billing services for SE and LC technology application from 0 to 8."
6159,POIDIER,PIMS+,5379452.0,Electricity Access,Number of adopted and enforced policies and regulations that facilitate increased LC technology applications ,0,13,,,,VF,,Close the gap on energy access,Electricity Access,,,6159.0-4,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Policy,Policy or Regulatory Framework,Facilitate the adoption and enforcement of 13 policies and regulations to increase the application of low-carbon technology in Fiji.
6159,POIDIER,PIMS+,5379452.0,Other,Number of government departments and/or companies that develop and implement bilateral agreements with EPU on well coordinated low carbon technology programs/projects for power and non-power applications,0,4,,,,VF,,Close the gap on energy access,Energy Efficiency,,,6159.0-5,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Other,,Develop and implement bilateral agreements with EPU on well-coordinated low carbon technology programs/projects for power and non-power applications with a target of 4 government departments and/or companies.
6159,POIDIER,PIMS+,5379452.0,Other,Number of outer islands that officailly adopt and begin to implement whole island RE and EE plans,0,20,,,,VF,,Close the gap on energy access,Energy Efficiency,,,6159.0-6,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Other,,"Officially adopt and begin to implement whole island RE and EE plans in Fiji's outer islands, with a target of 20 islands."
6159,POIDIER,PIMS+,5379452.0,Renewable Energy,Number of financing achemes/mechanisms adopted by financial institutions for supportingclimate resielient and low-carbon development initiatives in the country,0,1,,,,VF,,Close the gap on energy access,Renewable Energy,,,6159.0-7,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Policy,Policy or Regulatory Framework,Adopt one financing scheme/mechanism by financial institutions to support climate resilient and low-carbon development initiatives in the country.
6159,POIDIER,PIMS+,5379452.0,Other,Number of outer island businesses that receive grants made from RE/EE specific financing mechanism for productive use equipment,0,60,,,0.5,VF,,Close the gap on energy access,,,,6159.0-8,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,10,600.0,Other,Small Enterprises,"Facilitate the development of outer island businesses by providing grants for productive use equipment through a renewable energy and energy efficiency financing mechanism, with a target of 60 businesses benefiting."
6159,POIDIER,PIMS+,5379452.0,Other,Number of concessionaire-operated OI RE mini-grids successfully collecting revenues from all users (for at least 85% of the power used),0,15,,,,VF,,Close the gap on energy access,,,,6159.0-9,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,10,150.0,Other,Small Enterprises,Facilitate the achievement of renewable energy and energy efficiency targets in Kiribati by increasing the number of concessionaire-operated OI RE mini-grids successfully collecting revenues from all users to 15.
6159,POIDIER,PIMS+,5379452.0,Clean Cooking,Number of households that receive cook stoves,0,11000,pg. 143,,,VF,,Close the gap on energy access,,,,6159.0-10,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,1,11000.0,Energy Access,Clean Cooking,"Provide cook stoves to 11,000 households in Fiji."
6159,POIDIER,PIMS+,5379452.0,Clean Electricity,MW,0,0.4,kWh,,,VF,,Close the gap on energy access,,,Solar,6159.0-11,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,17500,7000.0,Energy Access,Energy (MW added),"Add 0.4 MW of solar energy to increase clean electricity access for 7,000 beneficiaries in Fiji."
6159,POIDIER,PIMS+,5379452.0,Agriculture and Food System,Number of people benefitted from this program,0,6000,pg. 140,,,VF,,Close the gap on energy access,,,,6159.0-12,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,1,6000.0,Energy Access,Agriculture and Food System,"Facilitate the achievement of renewable energy and energy efficiency targets in Kiribati, benefiting 6000 people through the POIDIER project."
5997,MPSBEE,PIMS+,1776484.0,Other,"Cumulative incremental GHG emission reduction from the buildings sector, tons CO2e",0,3974,,,,VF,,Accelerating just energy transition,,,,5997.0-1,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,GHG Emissions Reduction,GHG Emissions Reduction,Achieve a cumulative incremental GHG emission reduction of 3974 tons CO2e from the buildings sector in Fiji.
5997,MPSBEE,PIMS+,1776484.0,Solar,MW,0,0.05,,,,VF,,Accelerating just energy transition,,,Solar,5997.0-2,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,17500,875.0,Energy Transition,Energy (MW added),"Add 0.05 MW of solar energy to Fiji's power grid, benefiting 875 direct beneficiaries and contributing to the country's clean energy transition."
5997,MPSBEE,PIMS+,1776484.0,Other,Number of direct beneficiaries,0,2500,pg. 76,,0.52,VF,,Accelerating just energy transition,,,,5997.0-3,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Other,,Provide access to 2500 direct beneficiaries.
5997,MPSBEE,PIMS+,1776484.0,Energy Efficiency,"Number of approved and followed EC and EE policies, and associated guidance and implementing rules and regulations",0,3,,,,VF,,Accelerating just energy transition,Energy Efficiency,,,5997.0-4,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Policy,Policy or Regulatory Framework,"Approve and follow 3 energy conservation policies, along with associated guidance and implementing rules and regulations, in Fiji."
5997,MPSBEE,PIMS+,1776484.0,Other,Number of public sector buildings that are compliant to energy standards stipulated in building EC and EE policies and associated guidance and implementing rules and regulations,0,14,,,,VF,,Accelerating just energy transition,,,,5997.0-5,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Other,,Compliance with energy standards in 14 public sector buildings in Fiji.
5997,MPSBEE,PIMS+,1776484.0,Other,"Number of buildings reviewed under established and operational energy audit system for comprehensive best commercially available EE equipment, EE demos and replication renovations",0,30,,,,VF,,Accelerating just energy transition,,,,5997.0-6,FJI,,Fiji,242.0,Oceania,Melanesia,Pacific,yes,yes,Asia-Pacific Group,Fiji,RBAP,Upper middle income,,SIDS,,High,Clean Up,0,0.0,Other,,"Review 30 buildings under an established energy audit system for comprehensive best commercially available energy-efficient equipment, demonstrations, and replication renovations."
